permco_1,permco_2,ssd,comnam_1,ticker_1,comnam_2,ticker_2
54734,56093,6.706241663281573,CARISMA THERAPEUTICS INC,CARM,F A T BRANDS INC,FATBB
44689,56303,6.726432255927804,M E I PHARMA INC,MEIP,ORGENESIS INC,ORGS
3021,44613,6.730113476665718,TELLURIAN INC,TELL,WHITING PETROLEUM CORP NEW,WLL
13927,16382,6.765713110915114,ATLAS AIR WORLDWIDE HOLDINGS INC,AAWW,NVIDIA CORP,NVDA
20192,56787,6.775269079520744,AMPCO PITTSBURGH CORP,AP,BRIDGEBIO PHARMA INC,BBIO
54496,55570,6.790581694785704,PRECIGEN INC,PGEN,PULSE BIOSCIENCES INC,PLSE
17395,37528,6.8049399222223945,ALASKA COMMUNICATIONS SYS GRP IN,ALSK,RIBBON COMMUNICATIONS INC,RBBN
14858,56869,6.8327346163656335,WILHELMINA INTERNATIONAL INC,WHLM,VERICITY INC,VERY
54615,54816,6.843299596720871,POTBELLY CORP,PBPB,ADAMAS PHARMACEUTICALS INC,ADMS
11764,56277,6.846827652696872,CONSUMER PORTFOLIO SVCS INC,CPSS,ONE STOP SYSTEMS INC,OSS
2573,37168,6.888617255044537,KOSS CORP,KOSS,LIVEPERSON INC,LPSN
16149,55688,6.922348551072861,MICROSTRATEGY INC,MSTR,PRIORITY TECHNOLOGY HOLDINGS INC,PRTH
44290,56363,6.923266860991903,MODIVCARE INC,MODV,INSPIRE MEDICAL SYSTEMS INC,INSP
55417,56030,6.931464839165269,PENUMBRA INC,PEN,ASPEN GROUP INC,ASPU
54891,56475,7.0356165703549145,MICHAELS COMPANIES INC,MIK,ARLO TECHNOLOGIES INC,ARLO
54432,56745,7.099190526965766,NANOSTRING TECHNOLOGIES INC,NSTG,GOLDEN NUGGET ONLINE GAMING INC,GNOG
55288,56908,7.127513181800955,BABCOCK & WILCOX ENTERPRISES INC,BW,CABALETTA BIO INC,CABA
10390,56066,7.13537879018396,BIOLIFE SOLUTIONS INC,BLFS,ROKU INC,ROKU
14377,38459,7.147082891776544,IRIDEX CORP,IRIX,SURGALIGN HOLDINGS INC,SRGA
53108,54662,7.195868632012793,CLEARWATER PAPER CORP,CLW,TANDEM DIABETES CARE INC,TNDM
10924,54797,7.272731960762945,ABRAXAS PETROLEUM CORP,AXAS,ARAVIVE INC,ARAV
53339,56873,7.280692473743702,GENERAC HOLDINGS INC,GNRC,10X GENOMICS INC,TXG
13087,54018,7.303687347309604,SYPRIS SOLUTIONS INC,SYPR,VOCERA COMMUNICATIONS INC,VCRA
55219,55321,7.373818645938563,PARAMOUNT GOLD NEVADA CORP,PZG,WINGSTOP INC,WING
54998,55174,7.384285541160534,T2 BIOSYSTEMS INC,TTOO,EXELA TECHNOLOGIES INC,XELA
55573,56703,7.422481559289873,F STAR THERAPEUTICS INC,FSTX,GREENLANE HOLDINGS INC,GNLN
55295,56872,7.462639986302531,SEASPINE HOLDINGS CORP,SPNE,SMILEDIRECTCLUB INC,SDC
56658,56894,7.545825683178139,T C R 2 THERAPEUTICS INC,TCRR,SPRINGWORKS THERAPEUTICS INC,SWTX
55104,56859,7.55301810886624,SOLENO THERAPEUTICS INC,SLNO,BIOCARDIA INC,BCDA
54207,56794,7.716280323829863,PUMA BIOTECHNOLOGY INC,PBYI,KARUNA THERAPEUTICS INC,KRTX
51408,55985,7.732300757931023,REGIONAL HEALTH PROPERTIES INC,RHE,DERMTECH INC,DMTK
37195,46671,7.784943352473728,ONESPAN INC,OSPN,DYADIC INTERNATIONAL INC,DYAI
53096,56578,7.8012784905844015,DIGIMARC CORP NEW,DMRC,ALPHA METALLURGICAL RES INC,AMR
9128,18709,7.808517675860321,KORU MEDICAL SYSTEMS INC,KRMD,LUMINEX CORP,LMNX
10127,53427,7.809355420787453,CLEARONE INC,CLRO,S & W SEED CO,SANW
50489,55000,7.823112649019095,GREEN PLAINS INC,GPRE,CAESARS ENTERTAINMENT INC DE,CZR
5708,56665,7.831334337490025,PAR TECHNOLOGY CORP,PAR,BALLYS CORP,BALY
14097,15120,7.836435970196217,MILESTONE SCIENTIFIC INC,MLSS,INNOVATE CORP,VATE
10993,54343,7.8695456025484125,LENDWAY INC,LDWY,MARIN SOFTWARE INC,MRIN
8461,56045,7.871326254963477,PRO DEX INC COLO,PDEX,CHICKEN SOUP FOR SOUL ENTMT INC,CSSE
1768,15037,7.886924472811273,FLEXSTEEL INDUSTRIES INC,FLXS,HIBBETT SPORTS INC,HIBB
2293,54682,7.906147955880966,TELIGENT INC,TLGT,RICEBRAN TECHNOLOGIES,RIBT
56556,56786,7.92607897345141,AXONICS INC,AXNX,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT
56274,56539,7.947361498675401,NEXTPLAY TECHNOLOGIES INC,NXTP,RESIDEO TECHNOLOGIES INC,REZI
14049,52838,8.015026496384781,RCI HOSPITALITY HOLDINGS INC,RICK,FLUENT INC,FLNT
16668,53015,8.099704257298212,BIOMARIN PHARMACEUTICAL INC,BMRN,OPUS GENETICS INC,IRD
46559,55692,8.124896557979621,DEXCOM INC,DXCM,EVERBRIDGE INC,EVBG
54334,55984,8.147169008157071,EXONE CO,XONE,CHECKPIONT THERAPEUTICS INC,CKPT
44885,56617,8.207392334339255,DYNAVAX TECHNOLOGIES CORP,DVAX,WRAP TECHNOLOGIES INC,WRAP
54965,56682,8.298035929371364,MEDAVAIL HOLDINGS INC,MDVL,SHIFT TECHNOLOGIES INC,SFT
34622,56483,8.330923108958425,MEGA MATRIX INC,MPU,BIONANO GENOMICS INC,BNGO
54786,54876,8.38516576884976,LANDS END INC,LE,RAYONIER ADVANCED MATERIALS INC,RYAM
55226,56157,8.504490495120283,CIDARA THERAPEUTICS INC,CDTX,LOOP INDUSTRIES INC,LOOP
16631,55675,8.509882579414992,SALEM MEDIA GROUP INC,SALM,PHUNWARE INC,PHUN
16101,45081,8.51819979408088,EVOLVING SYSTEMS INC,EVOL,CORCEPT THERAPEUTICS INC,CORT
56735,56917,8.549800178629388,AXCELLA HEALTH INC,AXLA,PHANTHOM PHARMACEUTICALS INC,PHAT
5,21814,8.553358119820603,ATLANTIC AMERICAN CORP,AAME,UNISYS CORP,UIS
56180,56381,8.601325548889257,ODONATE THERAPEUTICS INC,ODT,UNITY BIOTECHNOLOGY INC,UBX
14969,54208,8.625125426113502,ONITY GROUP INC,ONIT,ANYWHERE REAL ESTATE INC,HOUS
54796,56239,8.640458314789354,2 U INC,TWOU,ADICET BIO INC,ACET
4715,56564,8.700863591605145,UNITED STATES ANTIMONY CORP,UAMY,LOGICBIO THERAPEUTICS INC,LOGC
20505,54835,8.761515467466772,BIG LOTS INC,BIG,IMMUNIC INC,IMUX
56791,56916,8.841884880103866,ATRECA INC,BCEL,OYSTER POINT PHARMA INC,OYST
54904,55865,8.91733729979897,LARIMAR THERAPEUTICS INC,LRMR,NEWAGE INC,NBEV
52371,55362,8.977758849966527,BRIDGELINE DIGITAL INC,BLIN,MASTERCRAFT BOAT HOLDINGS INC,MCFT
12005,15928,9.007183457896703,FRESH TRACKS THERAPEUTICS INC,FRTX,ROCKWELL MEDICAL INC DE,RMTI
8762,54774,9.03366796178252,DIXIE GROUP INC,DXYN,22ND CENTURY GROUP INC,XXII
11248,53977,9.065493577009542,AMERICAN SUPERCONDUCTOR CORP,AMSC,RENEWABLE ENERGY GROUP INC,REGI
54628,55361,9.068608733264549,CONTAINER STORE GROUP INC,TCS,LIVE OAK BANCSHARES INC,LOB
1582,55904,9.129861781564582,ESCALADE INC,ESCA,CARVANA CO,CVNA
15843,55754,9.140655659778684,REALNETWORKS INC,RNWK,EVERSPIN TECHNOLOGIES INC,MRAM
13934,52868,9.22023080332826,DMK PHARMACEUTICALS CORP,DMK,REEDS INC,REED
45998,54136,9.22169302626729,COMSTOCK HOLDING COMPANIES INC,CHCI,NATRL GROCERS BY VIT COTTAGE INC,NGVC
15534,53462,9.391918520852858,SIMULATIONS PLUS INC,SLP,GREEN DOT CORP,GDOT
53391,54477,9.397037363386769,CHINA JO JO DRUGSTORES INC,CJJD,HISTOGEN INC,HSTO
6617,44816,9.405880709362528,CEL SCI CORP,CVM,PETMED EXPRESS INC,PETS
54940,56419,9.45503944391904,TRUPANION INC,TRUP,OPTIMIZERX CORP,OPRX
55197,56773,9.515512640878075,IOVANCE BIOTHERAPEUTICS INC,IOVA,SLACK TECHNOLOGIES INC,WORK
51949,56410,9.785593680538742,AVIAT NETWORKS INC,AVNW,HYRECAR INC,HYRE
12902,54373,9.886286578647994,BIOCRYST PHARMACEUTICALS INC,BCRX,CHIMERIX INC,CMRX
51645,54604,9.907498957445672,TRAVELCENTERS AMERICA INC,TA,ENDURANCE INTL GROUP HLDGS INC,EIGI
53366,55456,10.04215953526245,A V E O PHARMACEUTICALS INC,AVEO,CYTOMX THERAPEUTICS INC,CTMX
17489,53510,10.062866263340965,USIO INC,USIO,AMYRIS INC,AMRS
55601,56959,10.171860284132109,TWILIO INC,TWLO,B I L L HOLDINGS INC,BILL
55232,56240,10.18176178864475,INVIVO THERAPEUTICS HLDS CORP,NVIV,F T S INTERNATIONAL INC,FTSI
14859,56536,10.182876615754168,GERON CORP,GERN,ALLOGENE THERAPEUTICS INC,ALLO
11005,53649,10.212878267053451,IMEDIA BRANDS INC,IMBI,LEAF GROUP LTD,LEAF
45680,54784,10.21371294112607,BUILD A BEAR WORKSHOP INC,BBW,P L X PHARMA INC,PLXP
56514,56797,10.215203667903022,ARVINAS INC,ARVN,PREVAIL THERAPEUTICS INC,PRVL
37929,54908,10.220515873832792,INFINITY PHARMACEUTICALS INC,INFI,ASPEN AEROGELS INC,ASPN
56150,56876,10.257508340844185,BANDWIDTH INC,BAND,DATADOG INC,DDOG
54820,56770,10.337904668721176,FIVE 9 INC,FIVN,CHEWY INC,CHWY
46016,55291,10.389800917540256,BLUELINX HOLDINGS INC,BXC,HORIZON GLOBAL CORP,HZN
6093,21411,10.456299561404787,KEY TRONICS CORP,KTCC,PITNEY BOWES INC,PBI
7721,55621,10.544894620674022,C V D EQUIPMENT CORP,CVV,9 METERS BIOPHARMA INC,NMTR
17473,54388,10.613383349315315,PFSWEB INC,PFSW,CHANNELADVISOR CORP,ECOM
53932,55972,10.658415521123343,GROUPON INC,GRPN,MYOMO INC,MYO
53678,54566,10.67841768731197,GEVO INC,GEVO,SEQUENTIAL BRANDS GROUP INC NEW,SQBG
357,37154,10.750822794550835,ARTS WAY MANUFACTURING INC,ARTW,EXELIXIS INC,EXEL
11383,56910,10.804045036216593,LINEAGE CELL THERAPEUTICS INC,LCTX,KORRO BIO INC,KRRO
56394,56708,10.855693845237251,B J S WHOLESALE CLUB HLDGS INC,BJ,PALOMAR HOLDINGS INC,PLMR
682,55275,10.867372260094005,DOMINARI HOLDINGS INC,DOMH,JAGUAR HEALTH INC,JAGX
10181,56071,10.896936844184475,ISSUER DIRECT CORP,ISDR,MAXAR TECHNOLOGIES INC,MAXR
54031,56415,10.909083126493408,TURTLE BEACH CORP,HEAR,LOVESAC CO,LOVE
56742,56980,10.93422469426618,IMMUNOVANT INC,IMVT,SPROUT SOCIAL INC,SPT
54951,55701,11.007703406436349,CAREDX INC,CDNA,TRADE DESK INC,TTD
51184,56838,11.093969017933588,FREEDOM HOLDING CORP,FRHC,XPEL INC,XPEL
55302,55980,11.185806816145384,ASTRIA THERAPEUTICS INC,ATXS,AVENUE THERAPEUTICS INC,ATXI
54003,55193,11.196446397799484,NUWELLIS INC,NUWE,HEPION PHARMACEUTICALS INC,HEPA
37188,53358,11.345240099902528,SANGAMO THERAPEUTICS INC,SGMO,GOLDEN MINERALS CO,AUMN
11101,55669,11.434761620991353,ETERNA THERAPEUTICS INC,ERNA,EKSO BIONICS HOLDINGS INC,EKSO
55227,56893,11.499092245385452,CORBUS PHARMACEUTICALS HLD INC,CRBP,SATSUMA PHARMACEUTICALS INC,STSA
56139,56402,11.525370020350389,CBDMD INC,YCBD,ELECTROCORE INC,ECOR
51306,53203,11.559168219981482,EHEALTH INC,EHTH,PLANET GREEN HOLDINGS CORP,PLAG
31190,56337,11.908315208110198,BOSTON BEER INC,SAM,GOOSEHEAD INSURANCE INC,GSHD
53029,56828,11.928529400887443,SINGULARITY FUTURE TECH LTD,SGLY,FULCRUM THERAPEUTICS INC,FULC
44887,53997,11.962859565979182,ONCTERNAL THERAPEUTICS INC,ONCT,ORBITAL INFRASTRUCTURE GROUP INC,OIG
55496,56656,11.975718773906271,ONCOCYTE CORP,OCX,SUPER LEAGUE ENTERPRISE INC,SLE
17317,56235,12.111101386425958,COLLECTORS UNIVERSE INC,CLCT,OPEN LENDING CORP,LPRO
2706,20662,12.177865273447262,RANGE RESOURCES CORP,RRC,E Q T CORP,EQT
7343,56413,12.237283526181496,ICAD INC,ICAD,KEZAR LIFE SCIENCES INC,KZR
46566,53335,12.280728588147513,FREIGHTCAR AMERICA INC,RAIL,TENAX THERAPEUTICS INC,TENX
11807,53085,12.350271656171069,GULF RESOURCES INC,GURE,MASTECH DIGITAL INC,MHH
56229,56515,12.4759954755423,CUE BIOPHARMA INC,CUE,BIOSIG TECHNOLOGIES INC,BSGM
45425,55627,12.490004482566242,MANNKIND CORP,MNKD,T P I COMPOSITES INC,TPIC
1409,55574,12.517489975683022,U S GOLD CORP,USAU,VISTAGEN THERAPEUTICS INC,VTGN
40996,55593,12.559344389970168,INSEEGO CORP,INSG,SYROS PHARMACEUTICALS INC,SYRS
2664,36564,12.602476719735057,BATH & BODY WORKS INC,BBWI,RILEY EXPLORATION PERMIAN INC,REPX
16636,44608,12.691524428495338,GENASYS INC,GNSS,ODYSSEY MARINE EXPLORATION INC,OMEX
56563,56807,12.71396680610119,KODIAK SCIENCES INC,KOD,CLEARPOINT NEURO INC,CLPT
55474,56814,12.725480161486066,BLOCK INC,SQ,SUNNOVA ENERGY INTERNATIONAL INC,NOVA
13950,56428,12.781780581519095,ENVERIC BIOSCIENCES INC,ENVB,XERIS BIOPHARMA HOLDINGS INC,XERS
54570,54888,13.139761044820352,ANTERO RESOURCES CORP,AR,GOPRO INC,GPRO
20232,55867,13.305276281348226,VOXX INTERNATIONAL CORP,VOXX,SNAP INC,SNAP
55371,55591,13.445223630035038,V T V THERAPEUTICS INC,VTVT,CARTESIAN THERAPEUTICS INC,RNAC
11186,13346,13.487184284334557,ALT5 SIGMA CORP,ALTS,U S XPRESS ENTERPRISES INC NEW,USX
54743,55453,13.500953675244984,REVANCE THERAPEUTICS INC,RVNC,ANAVEX LIFE SCIENCES CORP,AVXL
51208,53251,13.5469752166375,ACER THERAPEUTICS INC,ACER,LIGHTBRIDGE CORP,LTBR
56171,56618,13.590755368628065,DOLPHIN ENTERTAINMENT INC,DLPN,ALKALINE WATER CO INC,WTER
54028,55521,13.740106610639693,MERRIMACK PHARMACEUTICALS INC,MACK,EDITAS MEDICINE INC,EDIT
52287,54813,13.788111395393251,CLEAN ENERGY FUELS CORP,CLNE,MAGNITE INC,MGNI
54723,56269,13.790609498198412,ULTRAGENYX PHARMACEUTICALS INC,RARE,ADAPTHEALTH CORP,AHCO
55229,56287,13.897503179278456,ETSY INC,ETSY,ZSCALER INC,ZS
6905,16119,14.114055270326537,PERSPECTIVE THERAPEUTICS INC,CATX,INTERPACE BIOSCIENCES INC,IDXG
14283,56957,14.145439535770324,BROADWAY FINANCIAL CORP DEL,BYFC,TELA BIO INC,TELA
55993,56979,14.242343905651474,SAFE & GREEN HOLDINGS CORP,SGBX,ELYS GAME TECHNOLOGY CORP,ELYS
55992,56926,14.271076364307133,SHIFTPIXY INC,PIXY,BAUDAX BIO INC,BXRX
37707,56796,14.706644907454358,CAPSTONE GREEN ENERGY CORP,CGRN,ATERIAN INC,ATER
53958,56449,14.90669138661348,FORTRESS BIOTECH INC,FBIO,AQUESTIVE THERAPEUTICS INC,AQST
54516,55177,14.95573369429365,TONIX PHARMACEUTICALS HLDG CORP,TNXP,ZOSANO PHARMA CORP,ZSAN
54431,54817,15.001409445087914,NOODLES & CO,NDLS,DARE BIOSCIENCE INC,DARE
55460,56383,15.0667097894487,L M FUNDING AMERICA INC,LMFA,VINCO VENTURES INC,BBIG
53132,54831,15.352948074812044,ZOVIO INC,ZVO,SPORTSMANS WAREHOUSE HLDGS INC,SPWH
55540,56097,15.455820510365347,SENSEONICS HOLDINGS INC,SENS,VENUS CONCEPT INC,VERO
54798,55940,15.50161361511062,ENERGOUS CORP,WATT,OVID THERAPEUTICS INC,OVID
56607,56919,15.56343287265694,DATASEA INC,DTSS,R A P T THERAPEUTICS INC,RAPT
13759,55411,15.6895445088591,SOCKET MOBILE INC,SCKT,STAFFING 360 SOLUTIONS INC,STAF
54963,55847,15.794333008644,MARINUS PHARMACEUTICALS INC,MRNS,ANAPTYSBIO INC,ANAB
55560,56932,15.900869823113837,ZEDGE INC,ZDGE,SILVERGATE CAPITAL CORP,SI
5037,55359,15.975058470963932,YELLOW CORP NEW,YELL,DASEKE INC,DSKE
55169,55888,16.267294856643385,SALARIUS PHARMACEUTICALS INC,SLRX,KINETIK HOLDINGS INC,KNTK
52809,53490,16.30431133267858,NOVABAY PHARMACEUTICALS INC,NBY,ELECTROMED INC,ELMD
9632,56789,16.54061056446281,CYBEROPTICS CORP,CYBE,AKERO THERAPEUTICS INC,AKRO
55278,56798,16.762244036016806,ONCOSEC MEDICAL INC,ONCS,PERSONALIS INC,PSNL
56632,56733,17.01217755366366,ALECTOR INC,ALEC,APPLIED THERAPEUTICS INC,APLT
8377,55303,17.040318780972697,RESEARCH FRONTIERS INC,REFR,CEMTREX INC,CETX
52971,55760,17.067577951460095,SELLAS LIFE SCIENCES GROUP INC,SLS,MAMMOTH ENERGY SERVICES INC,TUSK
9235,56170,17.17462949443244,THERMOGENESIS HOLDINGS INC,THMO,COHBAR INC,CWBR
20942,27321,17.27867400934258,HOVNANIAN ENTERPRISES INC,HOV,MEXCO ENERGY CORP,MXC
48778,56691,17.304968354120298,SUNPOWER CORP,SPWR,PINTEREST INC,PINS
56161,56482,17.313280700363023,SCPHARMACEUTICALS INC,SCPH,ARIDIS PHARMACEUTICALS INC,ARDS
45180,52898,18.010574589330425,ORAGENICS INC,OGEN,STRIDE INC,LRN
56484,56547,18.62725035024439,TATTOOED CHEF INC,TTCF,VELODYNE LIDAR INC,VLDR
14258,56732,18.627777578967414,ASTROTECH CORP,ASTC,BEYOND AIR INC,XAIR
45297,56944,18.749200574999143,STAR EQUITY HOLDINGS INC,STRR,89BIO INC,ETNB
55244,56420,18.849986995383567,PARTY CITY HOLDCO INC,PRTY,NEURONETICS INC,STIM
55214,56014,19.08151444968916,SOLAREDGE TECHNOLOGIES INC,SEDG,REDFIN CORP,RDFN
43722,55777,19.221397210035555,SMITH & WESSON BRANDS INC,SWBI,CAMPING WORLD HOLDINGS INC,CWH
10684,56152,19.56366551200906,VERU INC,VERU,N R X PHARMACEUTICALS INC,NRXP
52960,56232,19.591943077788493,CAMBER ENERGY INC,CEI,HALL OF FAME RESORT & ENT CO,HOFV
37961,55458,19.650309274728023,PRECIPIO INC,PRPO,P D S BIOTECHNOLOGY CORP,PDSB
15108,16357,19.97272524655281,UNITED NATURAL FOODS INC,UNFI,CERVOMED INC,CRVO
44600,54488,20.042313020049058,CINEVERSE CORP,CNVS,VISLINK TECHNOLOGIES INC,VISL
16488,56371,20.618834589518,ATLANTICUS HOLDINGS CORP,ATLC,EVELO BIOSCIENCES INC,EVLO
54777,56758,20.69295161880717,APPLIED GENETIC TECHNOLOGIES COR,AGTC,TREVI THERAPEUTICS INC,TRVI
1477,52839,20.869374778487543,EDUCATIONAL DEVELOPMENT CORP,EDUC,L L FLOORING HOLDINGS INC,LL
55824,56290,21.33340543112198,POLAR POWER INC,POLA,SENMIAO TECHNOLOGY LTD,AIHS
55163,56335,21.43482337747892,VISTA OUTDOOR INC,VSTO,DOCUSIGN INC,DOCU
55568,56533,21.49960443110712,INTELLIA THERAPEUTICS INC,NTLA,UPWORK INC,UPWK
11789,56401,21.535909365722564,QUMU CORP,QUMU,DOMO INC,DOMO
50297,55452,21.64572043679734,LIQUIDITY SERVICES INC,LQDT,ACLARIS THERAPEUTICS INC,ACRS
2728,54428,21.737577283110323,LUBYS INC,LUB,GOGO INC,GOGO
56237,56480,21.84105885907845,REKOR SYSTEMS INC,REKR,FISKER INC,FSR
56886,56955,22.40441893460972,PELOTON INTERACTIVE INC,PTON,SITIME CORP,SITM
45286,56463,22.662832969638963,MONEYGRAM INTERNATIONAL INC,MGI,REPLIMUNE GROUP INC,REPL
46446,53512,22.704808050633048,AYRO INC,AYRO,GREEN GIANT INC,GGE
15135,45477,22.708355326705384,EVER GLORY INTERNATIONAL GRP INC,EVK,CHINA AUTOMOTIVE SYSTEMS INC,CAAS
56151,56651,22.7630582269931,BOXLIGHT CORP,BOXL,INMUNE BIO INC,INMB
27739,46858,22.849537550064827,U S GLOBAL INVESTORS INC,GROW,LINCOLN EDUCATIONAL SVCS CORP,LINC
41998,55484,22.92408221185707,QURATE RETAIL INC,QRTEA,KURA ONCOLOGY INC,KURA
54727,56743,23.115550243170496,SINTX TECHNOLOGIES INC,SINT,IDEAYA BIOSCIENCES INC,IDYA
17135,54533,23.20250843866748,EGAIN CORP,EGAN,ALTISOURCE ASSET MANAGEMENT CORP,AAMC
16687,55547,23.394862854152063,VIRNETX HOLDING CORP,VHC,PAVMED INC,PAVM
8185,8441,23.45990853722959,D L H HOLDINGS CORP,DLHC,MERIDIAN BIOSCIENCE INC,VIVO
55083,56923,23.59411062289937,PROTARA THERAPEUTICS INC,TARA,VIELA BIO INC,VIE
4722,47009,23.64101845692616,U S ENERGY CORP,USEG,CONSOLIDATED COMMS HLDGS INC,CNSL
46418,54467,23.90604107211681,INUVO INC,INUV,ORGANOVO HOLDINGS INC,ONVO
53353,55358,24.25628534157505,CALIX INC,CALX,PURPLE INNOVATION INC,PRPL
6593,11029,24.513244807353672,DYNATRONICS CORP,DYNT,ADDVANTAGE TECHNOLOGIES GRP INC,AEY
54967,55323,24.565975781906165,MINERVA NEUROSCIENCES INC,NERV,TIMBER PHARMACEUTICALS INC,TMBR
14232,56769,24.70907675535799,T G THERAPEUTICS INC,TGTX,CROWDSTRIKE HOLDINGS INC,CRWD
16113,41860,24.90110228809102,WIDEPOINT CORP,WYY,KINGSWAY FINANCIAL SERVICES INC,KFS
51660,53155,24.948231330569087,SONOMA PHARMACEUTICALS INC,SNOA,SHARPS COMPLIANCE CORP,SMED
54968,56874,25.024848409409053,OCULAR THERAPEUTIX INC,OCUL,CLOUDFLARE INC,NET
37952,54167,25.09362430447272,CASSAVA SCIENCES INC,SAVA,PERFORMANT HEALTHCARE INC,PHLT
54976,56629,25.257057436269832,LIMBACH HOLDINGS INC,LMB,NEW FORTRESS ENERGY INC,NFE
15401,36557,25.323743430085024,C T I BIOPHARMA CORP,CTIC,HUTTIG BUILDING PRODUCTS INC,HBP
31377,56267,25.60361909953576,BLONDER TONGUE LABORATORIES INC,BDR,CARDLYTICS INC,CDLX
54711,56497,25.731888343209462,TNF PHARMACEUTICALS INC,TNFA,VACCINEX INC,VCNX
8743,55103,25.839743109990955,ORASURE TECHNOLOGIES INC,OSUR,APPLIED DNA SCIENCES INC,APDN
54738,55569,26.07212253772833,GENOCEA BIOSCIENCES INC,GNCA,OUTLOOK THERAPEUTICS INC,OTLK
8549,54568,26.500979521023027,LAKELAND INDUSTRIES INC,LAKE,ACCELERON PHARMA INC,XLRN
10059,56922,27.77209484473864,LIFEWAY FOODS INC,LWAY,T F F PHARMACEUTICALS INC,TFFP
14293,56457,28.41586657213371,TITAN PHARMACEUTICALS INC,TTNP,LIQUIDIA CORP,LQDA
55146,56660,29.226791212556165,CYTOSORBENTS CORP,CTSO,ZYNEX INC,ZYXI
53544,55620,29.254017881750187,PACIFIC BIOSCIENCES CALIF INC,PACB,INFRA AND ENRGY ALTERNATIVES INC,IEA
55615,56644,29.34443637849171,TUHURA BIOSCIENCES INC,HURA,LORDSTOWN MOTORS CORP,RIDE
53677,55531,29.550864066607893,STANDARD BIOTOOLS INC,LAB,DARIOHEALTH CORP,DRIO
15441,56702,29.561483130804667,BIO KEY INTERNATIONAL INC,BKYI,GUARDION HEALTH SCIENCES INC,GHSI
13276,54555,29.58551661105102,ENERGY FOCUS INC,EFOI,EVOKE PHARMA INC,EVOK
31894,56879,31.181431358594125,CORE MOLDING TECHNOLOGIES INC,CMT,CERENCE INC,CRNC
54057,54654,31.22064566839712,CLEARSIGN TECHNOLOGIES CORP,CLIR,IDEAL POWER INC,IPWR
55537,56421,31.57222090771985,SYNDAX PHARMACEUTICALS INC,SNDX,TRANSLATE BIO INC,TBIO
52378,56089,31.60866989186417,EDGIO INC,EGIO,AYTU BIOPHARMA INC,AYTU
13125,54953,31.804186792674077,LA JOLLA PHARMACEUTICAL CO,LJPC,CONTRAFECT CORP,CFRX
13115,56445,32.0198166817677,PENN ENTERTAINMENT INC,PENN,BLOOM ENERGY CORP,BE
55978,56715,33.09859975680676,AILERON THERAPEUTICS INC,ALRN,BEYOND MEAT INC,BYND
15236,34783,33.83819001667857,HYPERSCALE DATA INC,GPUS,ENGLOBAL CORP,ENG
55932,56815,34.08566252739144,APPIAN CORP,APPN,CHARGEPOINT HOLDINGS INC,CHPT
54605,56163,34.482869166251675,FATE THERAPEUTICS INC,FATE,DENALI THERAPEUTICS INC,DNLI
56082,56115,35.081236325325825,VIRGIN GALACTIC HOLDINGS INC,SPCE,VIVINT SMART HOME INC,VVNT
42775,52138,35.11820242947054,GAMESTOP CORP NEW,GME,OCEAN POWER TECHNOLOGIES INC,OPTT
54964,55379,35.53061047296421,CARECLOUD INC,CCLD,TELADOC HEALTH INC,TDOC
53770,55834,36.10006037080957,AMPIO PHARMACEUTICALS INC,AMPE,AQUABOUNTY TECHNOLOGIES INC,AQB
55184,55350,36.19064474629282,INVITAE CORP,NVTA,CRYOPORT INC,CYRX
55828,56653,36.55398099875688,SOLIGENIX INC,SNGX,KALEIDO BIOSCIENCES INC,KLDO
54269,54730,37.37096735120241,ATOSSA THERAPEUTICS INC,ATOS,BIOCEPT INC,BIOC
45082,56273,38.013912402255656,CYTOKINETICS INC,CYTK,LIVEONE INC,LVO
15638,56650,38.37717049809736,ORUKA THERAPEUTICS INC,ORKA,I M A C HOLDINGS INC,BACK
37664,52884,39.83765186763328,COMMUNITY HEALTH SYS INC NEW,CYH,ORION ENERGY SYSTEMS INC,OESX
10827,53419,40.14973775247337,QUIDELORTHO CORP,QDEL,GENMARK DIAGNOSTICS INC,GNMK
54779,56587,42.07435495134865,AKEBIA THERAPEUTICS INC,AKBA,CREATIVE REALITIES INC,CREX
55673,55752,44.32941681596714,PROTAGONIST THERAPEUTICS INC,PTGX,IRHYTHM TECHNOLOGIES INC,IRTC
52969,56105,44.84312184166501,KANDI TECHNOLOGIES GROUP INC NEW,KNDI,RUMBLEON INC,RMBL
55028,55345,45.22393239798557,LOGICMARK INC,LGMK,AQUA METALS INC,AQMS
9340,56890,45.27464076251776,C P S TECHNOLOGIES CORP,CPSH,I G M BIOSCIENCES INC,IGMS
34843,55176,45.42507119981627,CENTRUS ENERGY CORP,LEU,VUZIX CORP,VUZI
16449,54564,45.652900073612905,AUTOWEB INC,AUTO,PIONEER POWER SOLUTIONS INC,PPSI
53806,56397,46.45570295631818,COMSTOCK INC,LODE,AADI BIOSCIENCE INC,AADI
53139,55364,46.67125083654293,BROADWIND INC,BWEN,IMMUNITYBIO INC,IBRX
53207,55279,47.79701123086936,CHINA PHARMA HOLDINGS INC,CPHI,OPGEN INC,OPGN
54506,54757,48.08395028080324,BAIYU HOLDINGS INC,BYU,ACTINIUM PHARMACEUTICALS INC,ATNM
