permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
56830,58823,2.998976649801651,IHEARTMEDIA INC,IHRT,516210,AIRSCULPT TECHNOLOGIES INC,AIRS,621111
53203,58437,2.9997533013155024,PLANET GREEN HOLDINGS CORP,PLAG,311991,CVRX INC,CVRX,339113
1892,36564,3.0074983372878696,GAP INC,GAP,458110,RILEY EXPLORATION PERMIAN INC,REPX,211120
55752,57540,3.011153646476092,IRHYTHM TECHNOLOGIES INC,IRTC,339112,BEACHBODY CO INC,BODI,523910
54467,57765,3.0177503173487397,ORGANOVO HOLDINGS INC,ONVO,541715,MOTORSPORT GAMES INC,MSGM,513210
44891,56831,3.021352740208017,BANCORP INC,TBBK,522110,MIRUM PHARMACEUTICALS INC,MIRM,325412
54570,59502,3.028623109726388,ANTERO RESOURCES CORP,AR,211120,ATLAS ENERGY SOLUTIONS INC NEW,AESI,213115
12902,59410,3.0289287670295333,BIOCRYST PHARMACEUTICALS INC,BCRX,325412,R X O INC,RXO,561499
43140,55343,3.034774749346031,TRUBRIDGE INC,TBRG,541512,LUMENTUM HOLDINGS INC,LITE,334290
53076,54769,3.0402669882638342,PRIMORIS SERVICES CORP,PRIM,237110,Q 2 HOLDINGS INC,QTWO,513210
57358,59409,3.050072254734882,E S S TECH INC,GWH,523910,PRIME MEDICINE INC,PRME,541715
44176,58323,3.0512216060070854,NETGEAR INC,NTGR,334210,DOXIMITY INC,DOCS,541511
4181,10323,3.0514488697044246,SOUTHWEST AIRLINES CO,LUV,481111,DIGI INTERNATIONAL INC,DGII,334118
11522,55200,3.060014901826251,UNIVERSAL DISPLAY CORP,OLED,334413,ANTERIX INC,ATEX,517121
55901,55925,3.0634071714019084,WARRIOR MET COAL INC,HCC,212115,PEABODY ENERGY CORP NEW,BTU,212114
7329,54844,3.0706821745754196,TRIO TECH INTL,TRT,333248,DNOW INC,DNOW,333132
14093,14293,3.0800458693133557,AIM IMMUNOTECH INC,AIM,325412,TITAN PHARMACEUTICALS INC,TTNP,325414
20060,51198,3.081355474316236,HOWMET AEROSPACE INC,HWM,331318,COMMVAULT SYSTEMS INC,CVLT,513210
58901,59220,3.083986015180228,VOLCON INC,VLCN,561499,AN2 THERAPEUTICS INC,ANTX,621399
54665,57471,3.094218137808949,A M C ENTERTAINMENT HOLDINGS INC,AMC,512131,TOMI ENVIRONMENTAL SOLUTIONS INC,TOMZ,561710
54496,55955,3.0957844302749837,PRECIGEN INC,PGEN,541715,SEACOR MARINE HOLDINGS INC,SMHI,483111
51306,58680,3.1087422190812832,EHEALTH INC,EHTH,333120,RENOVORX INC,RNXT,325412
12204,57192,3.1089281780761944,ARROWHEAD PHARMACEUTICALS INC,ARWR,325412,BIGCOMMERCE HOLDINGS INC,BIGC,513210
9465,54436,3.1343346872474145,COMSTOCK RESOURCES INC,CRK,211120,P T C THERAPEUTICS INC,PTCT,325412
41980,47428,3.1442405346425937,OMNICELL INC,OMCL,334111,EVERI HOLDINGS INC,EVRI,561499
15158,56956,3.151774475262995,ACCELERATE DIAGNOSTICS INC,AXDX,334516,MOMENTUS INC,MNTS,334419
42265,57969,3.190604503914123,CROSS COUNTRY HEALTHCARE INC,CCRN,561311,SPECTRAL AI INC,MDAI,523910
11383,58278,3.196048965413928,LINEAGE CELL THERAPEUTICS INC,LCTX,325414,ANEBULO PHARMACEUTICALS INC,ANEB,325412
58503,58829,3.2060550812997914,BRIDGE INVESTMENT GP HLDGS INC,BRDG,523940,AURA BIOSCIENCES INC,AURA,622310
55193,56496,3.2092663150490424,HEPION PHARMACEUTICALS INC,HEPA,325412,REVIVA PHARMACEUTICALS HLDG INC,RVPH,323111
52670,56824,3.211950417859256,MERCADOLIBRE INC,MELI,459999,CASTLE BIOSCIENCES INC,CSTL,621511
57323,57590,3.2130387039645782,JOBY AVIATION INC,JOBY,336411,C3 AI INC,AI,513210
21411,58582,3.2194242715175747,PITNEY BOWES INC,PBI,561311,MAMAS CREATIONS INC,MAMA,311612
56715,58954,3.240012741142878,BEYOND MEAT INC,BYND,311412,SOUTHLAND HOLDINGS INC,SLND,237990
53992,58025,3.249096978752919,BRIGHTCOVE INC,BCOV,517121,PLANET LABS P B C,PL,523910
53335,57953,3.2513981729498966,TENAX THERAPEUTICS INC,TENX,325412,LONGEVERON INC,LGVN,325414
2004,15568,3.2615795025591563,GRAHAM CORP,GHM,333912,D X P ENTERPRISES INC,DXPE,423830
56093,56894,3.2643440918559685,F A T BRANDS INC,FATBB,722511,SPRINGWORKS THERAPEUTICS INC,SWTX,325412
11537,59133,3.2718137498646565,INTRUSION INC,INTZ,334118,T STAMP INC,IDAI,513210
13099,55355,3.2993390610258464,ARMATA PHARMACEUTICALS INC,ARMP,325414,KIORA PHARMACEUTICALS INC,KPRX,325412
56879,59595,3.30020507058461,CERENCE INC,CRNC,532490,SURF AIR MOBILITY INC,SRFM,481219
14232,56289,3.3286310164146724,T G THERAPEUTICS INC,TGTX,325412,RED VIOLET INC,RDVT,518210
21826,56126,3.3368122466647936,UNITED STATES CELLULAR CORP,USM,517112,FUNKO INC,FNKO,423920
57413,59106,3.336968514824733,NERDY INC,NRDY,513210,VACASA INC,VCSA,523910
27333,50601,3.372815519765417,DAWSON GEOPHYSICAL CO NEW,DWSN,213112,VANDA PHARMACEUTICALS INC,VNDA,325412
20819,56057,3.3779730032696538,MAGNERA CORP,MAGN,322120,ANGI INC,ANGI,812990
15841,54615,3.3852356160294073,GEOSPACE TECHNOLOGIES CORP,GEOS,334519,POTBELLY CORP,PBPB,722511
15711,57642,3.389507390284545,AMMO INC,POWW,424350,TRISALUS LIFE SCIENCES INC,TLSI,523910
12793,16640,3.3901059746529008,STEEL CONNECT INC,STCN,541512,GREENE COUNTY BANCORP INC,GCBC,551111
55835,57327,3.39577060538366,LEAP THERAPEUTICS INC,LPTX,325412,P M V PHARMACEUTICALS INC,PMVP,325412
59148,59628,3.3996624504214967,PINSTRIPES HOLDINGS INC,PNST,523910,INSPIRE VETERINARY PARTNERS INC,IVP,561499
54343,59397,3.4009288474707624,MARIN SOFTWARE INC,MRIN,518210,ECD AUTOMOTIVE DESIGN INC,ECDA,561499
14498,56809,3.4018895575313417,OPTICAL CABLE CORP,OCC,331420,PHREESIA INC,PHR,621610
357,56838,3.402791869426099,ARTS WAY MANUFACTURING INC,ARTW,333111,XPEL INC,XPEL,423120
21102,43626,3.413694611468882,LILLY ELI & CO,LLY,325412,DICKS SPORTING GOODS INC,DKS,459110
7556,58318,3.4156474372374834,CADIZ INC,CDZI,221310,TASKUS INC,TASK,518210
53816,57584,3.4182189931394182,A M C NETWORKS INC,AMCX,449210,EVE HOLDING INC,EVEX,523910
5653,53688,3.425772584472708,V S E CORP,VSEC,541330,APOLLO GLOBAL MANAGEMENT INC NEW,APO,523940
12384,54791,3.4267803185996653,RAVE RESTAURANT GROUP INC,RAVE,722511,PROFIRE ENERGY INC,PFIE,333414
54718,57089,3.4310434265817613,GLYCOMIMETICS INC,GLYC,325412,LYRA THERAPEUTICS INC,LYRA,325412
58703,58842,3.4402895214523084,WARBY PARKER INC,WRBY,459999,VITA COCO CO INC,COCO,445298
20792,37496,3.468177781954913,GENERAL ELECTRIC CO,GE,333611,N R G ENERGY INC,NRG,221118
1783,52884,3.4734544676284873,LISATA THERAPEUTICS INC,LSTA,325412,ORION ENERGY SYSTEMS INC,OESX,335139
13979,59641,3.4797669917536034,PEDIATRIX MEDICAL GROUP INC,MD,621111,KLAVIYO INC,KVYO,518210
56676,58259,3.4891706189959852,CANOO INC,GOEV,336390,NKGEN BIOTECH INC,NKGN,325414
31806,58832,3.5003971632441964,E W SCRIPPS CO,SSP,516210,BONE BIOLOGICS CORP,BBLG,339113
55327,56708,3.5196971253257594,GLAUKOS CORP,GKOS,333310,PALOMAR HOLDINGS INC,PLMR,524126
57104,57367,3.522805353936542,QUANTUMSCAPE CORP,QS,334413,KRONOS BIO INC,KRON,541715
56220,59624,3.526249790422765,NINE ENERGY SERVICES INC,NINE,213112,S R M ENTERTAINMENT INC,SRM,711510
12178,58222,3.5404588526083574,INTERLINK ELECTRONICS INC,LINK,334419,TREACE MEDICAL CONCEPTS INC,TMCI,339112
55540,58171,3.5408264205285924,SENSEONICS HOLDINGS INC,SENS,334513,RECURSION PHARMACEUTICALS INC,RXRX,541715
58550,58853,3.5455639595376347,COUCHBASE INC,BASE,541511,FIRST WATCH RESTAURANT GROUP INC,FWRG,722511
53234,53694,3.547680191649629,MISTRAS GROUP INC,MG,541330,FUTUREFUEL CORP,FF,325199
53454,58008,3.5497813606453956,AMERESCO INC,AMRC,238210,CRICUT INC,CRCT,333310
55755,56625,3.575822705820439,RESHAPE LIFESCIENCES INC,RSLS,334510,STRYVE FOODS INC,SNAX,311612
55410,57440,3.5780668600801557,REGENXBIO INC,RGNX,325414,GALECTO INC,GLTO,325412
57937,59117,3.5900939598871875,RYVYL INC,RVYL,561499,APPTECH PAYMENTS CORP,APCX,561499
15506,56373,3.6032497567907993,QORVO INC,QRVO,334413,ENVVENO MEDICAL CORP,NVNO,339112
9360,57256,3.604904985416079,FAIR ISAAC CORP,FICO,561499,STEPSTONE GROUP INC,STEP,523910
57160,59001,3.6062138631447227,ALLOVIR INC,ALVR,325412,CONTANGO ORE INC,CTGO,213114
7343,57062,3.608165404236307,ICAD INC,ICAD,339112,M P MATERIALS CORP,MP,213114
13276,56498,3.615823728924944,ENERGY FOCUS INC,EFOI,335139,ELANCO ANIMAL HEALTH INC,ELAN,325412
54868,56265,3.617066161081568,SCYNEXIS INC,SCYX,325412,BLINK CHARGING CO,BLNK,335311
20582,46287,3.6284918267834003,DIEBOLD NIXDORF INC,DBD,333310,UNIVERSAL LOGISTICS HOLDINGS INC,ULH,488510
56983,59593,3.6310541568795838,ANNOVIS BIO INC,ANVS,541715,INTENSITY THERAPEUTICS INC,INTS,325414
43146,54486,3.6428778244532687,BEYOND INC,BYON,459999,TRAWS PHARMA INC,TRAW,325412
53535,55938,3.6495147180026044,MULLEN AUTOMOTIVE INC,MULN,336110,ENDRA LIFE SCIENCES INC,NDRA,334510
3178,56397,3.6495303276061275,NEWELL BRANDS INC,NWL,326199,AADI BIOSCIENCE INC,AADI,325412
58937,59294,3.659689702001688,VSEE HEALTH INC,VSEE,621999,CONNECTM TECHNOLOGY SOLUTIONS IN,CNTM,523910
58692,58784,3.661070783689779,DUTCH BROS INC,BROS,445298,KYNDRYL HOLDINGS INC,KD,518210
58105,58196,3.6631685853681564,GAIN THERAPEUTICS INC,GANX,325412,BIOMEA FUSION INC,BMEA,325412
20884,57194,3.6740942183963856,ENVIRI CORP,NVRI,532490,ROCKET COMPANIES INC,RKT,522292
55395,57152,3.683505467280999,INDAPTUS THERAPEUTICS INC,INDP,541715,MONTROSE ENVIRONMENTAL GROUP INC,MEG,541618
56102,57455,3.6863369153590795,OPTINOSE INC,OPTN,325412,XOS INC,XOS,336110
45081,54976,3.6877179581216977,CORCEPT THERAPEUTICS INC,CORT,325412,LIMBACH HOLDINGS INC,LMB,238990
45005,59623,3.6960304385767735,CYCLACEL PHARMACEUTICALS INC,CYCC,325412,SACKS PARENTE GOLF INC,SPGC,713940
1308,59620,3.700517706866589,G T BIOPHARMA INC,GTBP,325412,GLOBAL INTERACTIVE TECH INC,GITS,561499
15995,46697,3.7066855600960005,SURMODICS INC,SRDX,339112,ZUMIEZ INC,ZUMZ,458110
2784,20622,3.7085751517251118,MAUI LAND & PINEAPPLE CO INC,MLP,531210,EASTERN CO,EML,332510
55281,59512,3.7088876007796294,ONE GROUP HOSPITALITY INC,STKS,722511,CLEAN ENERGY TECHNOLOGIES INC,CETY,221118
45186,54332,3.7101994258529056,X P O INC,XPO,488999,FIRST INTERNET BANCORP,INBK,522110
3348,16415,3.7171440943084617,OIL DRI CORP OF AMERICA,ODC,325612,MANNATECH INC,MTEX,325411
59188,59712,3.7182498555757904,NUVECTIS PHARMA INC,NVCT,325412,CARGO THERAPEUTICS INC,CRGX,621511
15120,55795,3.721462115566629,INNOVATE CORP,VATE,517121,MARKER THERAPEUTICS INC,MRKR,325414
57242,58681,3.729070008690422,ORCHESTRA BIOMED HOLDINGS INC,OBIO,523910,TIGO ENERGY INC,TYGO,541715
4246,31574,3.743392567590009,MCEWEN MINING INC,MUX,213115,SOUTHERN COPPER CORP,SCCO,212230
57310,58464,3.7450626453631806,OWLET INC,OWLT,334519,INTEGRAL AD SCIENCE HOLDING CORP,IAS,541890
8458,51447,3.7625641951210875,CLEARFIELD INC,CLFD,334210,FIRST SOLAR INC,FSLR,334413
40143,53085,3.7672824262918025,TAPESTRY INC,TPR,316990,MASTECH DIGITAL INC,MHH,561311
50954,54828,3.768895692428475,HOUSTON AMERICAN ENERGY CORP,HUSA,213112,FUNDAMENTAL GLOBAL INC,FGF,524126
12577,58736,3.7757527144596033,FORWARD AIR CORP,FWRD,488510,MAWSON INFRASTRUCTURE GROUP INC,MIGI,523910
12843,41671,3.7823161556371527,DAKTRONICS INC,DAKT,339950,BREAD FINANCIAL HOLDINGS INC,BFH,561450
7062,59659,3.7892909419060246,DYCOM INDUSTRIES INC,DY,237110,FITLIFE BRANDS INC,FTLF,311514
3091,49997,3.796317216284077,INTERGROUP CORP,INTG,531110,PLUS THERAPEUTICS INC,PSTV,325412
56931,57296,3.811622277610893,BLACKSKY TECHNOLOGY INC,BKSY,523910,ASANA INC,ASAN,541512
29298,51103,3.8144911905005476,NEW CONCEPT ENERGY INC,GBR,211120,SOLITARIO RESOURCES CORP,XPL,212220
20342,59616,3.8170405723716625,CALERES INC,CAL,458210,NEURAXIS INC,NRXS,423450
55788,59217,3.84136139116539,FLEXSHOPPER INC,FPAY,522299,EMBECTA CORP,EMBC,339112
14456,59185,3.8554859682989893,374WATER INC,SCWO,325412,MODULAR MEDICAL INC,MODD,339112
13396,54363,3.8656102675411326,CARVER BANCORP INC,CARV,522180,INSPIREMD INC,NSPR,423450
17346,56573,3.8852180661469475,IMMERSION CORP,IMMR,334118,TWIST BIOSCIENCE CORP,TWST,325414
13950,59090,3.892389739818906,ENVERIC BIOSCIENCES INC,ENVB,561110,ZYVERSA THERAPEUTICS INC,ZVSA,523910
56463,56789,3.8967129622650916,REPLIMUNE GROUP INC,REPL,325414,AKERO THERAPEUTICS INC,AKRO,424210
54084,59656,3.929691070469386,META PLATFORMS INC,META,519290,MAPLEBEAR INC,CART,484110
1686,59094,3.9398097743227583,FREQUENCY ELECTRONICS INC,FEIM,334515,NEXGEL INC,NXGL,339112
15374,59244,3.9538533581642823,EMCORE CORP,EMKR,334413,AMPRIUS TECHNOLOGIES INC,AMPX,423610
51096,58519,3.955698087937084,HANESBRANDS INC,HBI,315120,BLEND LABS INC,BLND,522390
14268,31994,3.9588842619394704,EMCOR GROUP INC,EME,238210,COMFORT SYSTEMS USA INC,FIX,238210
55581,56888,3.9641030311045102,TURNING POINT BRANDS INC,TPB,312230,AVEPOINT INC,AVPT,523910
53929,55040,3.9665164624438267,ACADIA HEALTHCARE CO INC,ACHC,621498,B G S F INC,BGSF,561311
21936,57530,3.996499983986202,FOOT LOCKER INC,FL,458210,OLEMA PHARMACEUTICALS INC,OLMA,325412
10210,45865,4.017318446097262,CIRRUS LOGIC INC,CRUS,334413,HALOZYME THERAPEUTICS INC,HALO,325414
57416,59461,4.028882331847843,LESLIES INC,LESL,333310,LIPELLA PHARMACEUTICALS INC,LIPO,325412
5925,56768,4.033876739516498,INTERFACE INC,TILE,314110,REVOLVE GROUP INC,RVLV,561499
41157,54899,4.040066822580888,EXACT SCIENCES CORP,EXAS,325412,VIRIDIAN THERAPEUTICS INC,VRDN,325412
55844,56395,4.043305806482486,R E V GROUP INC,REVG,336110,BRIGHTVIEW HOLDINGS INC,BV,541320
14221,59664,4.052822101610229,SMITH MIDLAND CORP,SMID,327390,PODCASTONE INC,PODC,523910
46671,59278,4.064457378723539,DYADIC INTERNATIONAL INC,DYAI,325414,PROFRAC HOLDING CORP,ACDC,213112
20232,53806,4.108457387864958,VOXX INTERNATIONAL CORP,VOXX,336110,COMSTOCK INC,LODE,212220
15580,58651,4.141782766574162,PROPHASE LABS INC,PRPH,541715,WAG GROUP CO,PET,513210
14880,59642,4.141897698653672,AINOS INC,AIMD,325412,SAFE & GREEN DEVELOPMENT CORP,SGD,531110
54207,59605,4.143127854464372,PUMA BIOTECHNOLOGY INC,PBYI,325412,JANOVER INC,JNVR,522310
20942,56168,4.155049954401828,HOVNANIAN ENTERPRISES INC,HOV,236117,ASTRANA HEALTH INC,ASTH,561110
55673,56907,4.160229529727916,PROTAGONIST THERAPEUTICS INC,PTGX,325412,BALDWIN INSURANCE GROUP INC,BWIN,525910
13447,43149,4.190158334944709,VEECO INSTRUMENTS INC DEL,VECO,333248,VERINT SYSTEMS INC,VRNT,541512
56292,58622,4.20467203361435,BIOXCEL THERAPEUTICS INC,BTAI,325412,INVIVYD INC,IVVD,325414
54407,55972,4.216420256927699,LINDBLAD EXPEDITIONS HLDS INC,LIND,561520,MYOMO INC,MYO,339113
15507,58235,4.223966262031993,SAREPTA THERAPEUTICS INC,SRPT,325412,ORGANON & CO,OGN,325412
25260,29468,4.224461555472207,LEVI STRAUSS & CO,LEVI,315250,NORTHERN TECHNOLOGIES INTL CORP,NTIC,322130
11934,50727,4.231067816527625,ROCKY BRANDS INC,RCKY,316210,C B A K ENERGY TECHNOLOGY INC,CBAT,423610
50854,58013,4.261038976405199,ALPHATEC HOLDINGS INC,ATEC,339112,THREDUP INC,TDUP,459999
58577,59362,4.262624273547351,IN8BIO INC,INAB,325414,SHUTTLE PHARMACEUTICALS HLDG INC,SHPH,325412
50600,56632,4.281165455230845,GYRE THERAPEUTICS INC,GYRE,325412,ALECTOR INC,ALEC,541715
55391,55965,4.323775063237017,CONIFER HOLDINGS INC,CNFR,524126,ALTICE USA INC,ATUS,517121
55225,56743,4.3482106690573445,KALVISTA PHARMACEUTICALS INC,KALV,325412,IDEAYA BIOSCIENCES INC,IDYA,541715
56672,57614,4.359168222378901,DESKTOP METAL INC,DM,331110,BIOATLA INC,BCAB,622310
22200,55429,4.359739602288511,ABERCROMBIE & FITCH CO,ANF,458110,PURE STORAGE INC,PSTG,334112
56442,58656,4.37663764686461,ALLAKOS INC,ALLK,424210,DATCHAT INC,DATS,541511
45680,57554,4.388067752287877,BUILD A BEAR WORKSHOP INC,BBW,459120,GRINDR INC,GRND,551112
17664,55104,4.390033647132981,NETSOL TECHNOLOGIES INC,NTWK,513210,SOLENO THERAPEUTICS INC,SLNO,334510
53453,57303,4.397250076565596,TESLA INC,TSLA,336110,OPPFI INC,OPFI,561499
43631,59645,4.40134449369172,NATURAL GAS SERVICES GROUP INC,NGS,213112,W K KELLOGG CO,KLG,311230
6144,21752,4.4025723749562005,STAAR SURGICAL CO,STAA,339115,TIDEWATER INC NEW,TDW,483113
12546,54284,4.428637147268807,URBAN OUTFITTERS INC,URBN,458110,AMERICAN COASTAL INSURANCE CORP,ACIC,524126
54786,57052,4.447066782178687,LANDS END INC,LE,459999,ENLIVEN THERAPEUTICS INC,ELVN,325412
53677,55586,4.457595226180502,STANDARD BIOTOOLS INC,LAB,334516,CLEARSIDE BIOMEDICAL INC,CLSD,621111
53389,53467,4.471403179698167,CODEXIS INC,CDXS,325180,QUAD GRAPHICS INC,QUAD,323111
56886,57669,4.4745738367325005,PELOTON INTERACTIVE INC,PTON,339920,AFFIRM HOLDINGS INC,AFRM,522299
20192,57181,4.497187397161126,AMPCO PITTSBURGH CORP,AP,333914,EVOLV TECHNOLOGIES HOLDINGS INC,EVLV,523910
38389,57763,4.501461251431254,ENTRAVISION COMMUNICATIONS CORP,EVC,516120,MONTAUK RENEWABLES INC,MNTK,221210
2238,51811,4.50500565046587,HAWKINS INC,HWKN,325998,NATIONAL CINEMEDIA INC,NCMI,541810
9117,58960,4.505280811817817,CATO CORP NEW,CATO,458110,LULUS FASHION LOUNGE HLDGS INC,LVLU,561499
54963,56049,4.506537220528013,MARINUS PHARMACEUTICALS INC,MRNS,325412,MUSTANG BIO INC,MBIO,325412
56337,59391,4.5430494353638196,GOOSEHEAD INSURANCE INC,GSHD,524210,M TRON INDUSTRIES INC,MPTI,334419
6149,54031,4.546723005066521,WILLIAMS SONOMA INC,WSM,449129,TURTLE BEACH CORP,HEAR,334419
56229,57136,4.561546668937827,CUE BIOPHARMA INC,CUE,325412,ACCOLADE INC,ACCD,541512
54003,57335,4.5624121265930615,NUWELLIS INC,NUWE,339112,BIOVIE INC,BIVI,325412
57220,59135,4.570815845437215,MARKFORGED HOLDING CORP,MKFG,334118,KNIGHTSCOPE INC,KSCP,335999
10959,58608,4.5932267360970345,LIFETIME BRANDS INC,LCUT,332215,TSCAN THERAPEUTICS INC,TCRX,541715
55980,57555,4.6049627854173085,AVENUE THERAPEUTICS INC,ATXI,325412,PETROS PHARMACEUTICALS INC,PTPI,325412
58431,59313,4.6270848541342815,AEROVATE THERAPEUTICS INC,AVTE,325412,THUNDER POWER HOLDINGS INC,AIEV,523910
55718,59406,4.6430765282494075,ALCOA CORP,AA,331318,THIRD HARMONIC BIO INC,THRD,325412
55411,59181,4.645439962811208,STAFFING 360 SOLUTIONS INC,STAF,561320,INCANNEX HEALTHCARE INC,IXHL,213114
53359,55867,4.671956544069518,MAXLINEAR INC,MXL,334413,SNAP INC,SNAP,541511
54744,59222,4.709745092661217,PHIO PHARMACEUTICALS CORP,PHIO,424210,5E ADVANCED MATERIALS INC,FEAM,212319
58640,58797,4.713965973198723,A B V C BIOPHARMA INC,ABVC,551112,KORE GROUP HOLDINGS INC,KORE,523910
52663,57868,4.715051002449957,RIOT PLATFORMS INC,RIOT,518210,ENERGY VAULT HOLDINGS INC,NRGV,335999
53126,59064,4.7402597372730515,ENLIGHTIFY INC,ENFY,325320,CREATIVE MEDICAL TECH HLDGS INC,CELZ,541715
56363,56823,4.757052045074646,INSPIRE MEDICAL SYSTEMS INC,INSP,339112,ADVANTAGE SOLUTIONS INC,ADV,541810
56175,56722,4.7908398102789995,ENSYSCE BIOSCIENCES INC,ENSC,523910,FASTLY INC,FSLY,513210
27836,53561,4.798622223182563,RADNET INC,RDNT,621111,REPOSITRAK INC,TRAK,518210
56770,58011,4.828544359935966,CHEWY INC,CHWY,459999,ALIGNMENT HEALTHCARE INC,ALHC,524114
52115,53621,4.828999939543223,CINEMARK HOLDINGS INC,CNK,512110,TARGA RESOURCES CORP,TRGP,486210
58859,59622,4.853900994155325,HEALTHCARE TRIANGLE INC,HCTI,541511,LQR HOUSE INC,YHC,424820
10993,56457,4.871847264396263,LENDWAY INC,LDWY,561499,LIQUIDIA CORP,LQDA,541715
52991,59098,4.8785385437363535,GRAN TIERRA ENERGY INC,GTE,213112,DRILLING TOOLS INTL CORP,DTI,523910
58467,58587,4.908415594734464,CENTURY THERAPEUTICS INC,IPSC,325412,OMEGA THERAPEUTICS INC,OMGA,325414
13852,41562,4.91407018269625,CLIMB GLOBAL SOLUTIONS INC,CLMB,423430,AXON ENTERPRISE INC,AXON,332994
54351,55484,4.9146667264179635,ENANTA PHARMACEUTICALS INC,ENTA,325412,KURA ONCOLOGY INC,KURA,325412
58890,59025,4.926091280533086,STRONGHOLD DIGITAL MINING INC,SDIG,541611,DOUGLAS ELLIMAN INC,DOUG,523910
9654,58689,4.932367814821995,COMTECH TELECOMMUNICATIONS CORP,CMTL,334220,WORKSPORT LTD,WKSP,551112
58319,59388,4.954187522787995,LYELL IMMUNOPHARMA INC,LYEL,541715,KNOW LABS INC,KNW,334519
56415,58923,4.95856495824941,LOVESAC CO,LOVE,449110,HEARTBEAM INC,BEAT,334510
176,55887,4.972452562106051,C E C O ENVIRONMENTAL CORP,CECO,333413,I C C HOLDINGS INC,ICCH,524126
20626,58822,4.974516153433793,EASTMAN KODAK CO,KODK,333310,ARTERIS INC,AIP,334413
14031,57265,4.993226468114962,MYRIAD GENETICS INC,MYGN,325412,GOODRX HOLDINGS INC,GDRX,518210
56673,57121,5.025554693875307,LYFT INC,LYFT,485999,TALKSPACE INC,TALK,621999
14097,58504,5.027922785612931,MILESTONE SCIENTIFIC INC,MLSS,339114,ERASCA INC,ERAS,541715
56233,58353,5.050029967781173,VYNE THERAPEUTICS INC,VYNE,325412,N E T POWER INC,NPWR,523910
5195,56939,5.079251450467546,SUNATION ENERGY INC,SUNE,221118,CNS PHARMACEUTICALS INC,CNSP,325412
58760,59287,5.113871447343377,QT IMAGING HOLDINGS INC,QTI,334510,FEMTO TECHNOLOGIES INC,BCAN,449210
44994,59356,5.129349343361864,CUTERA INC,CUTR,334510,TREASURE GLOBAL INC,TGL,561499
2913,37731,5.131320410812514,SIEBERT FINANCIAL CORP,SIEB,523150,MARVELL TECHNOLOGY INC,MRVL,541715
44290,52697,5.135257939410415,MODIVCARE INC,MODV,541611,PALISADE BIO INC,PALI,325414
54427,54961,5.209607221676381,ESPERION THERAPEUTICS INC NEW,ESPR,325412,MARA HOLDINGS INC,MARA,533110
54405,59711,5.209995453935592,ARCTURUS THERAPEUTICS HLDNGS INC,ARCT,325412,LEXEO THERAPEUTICS INC,LXEO,541715
56428,58466,5.210296415186262,XERIS BIOPHARMA HOLDINGS INC,XERS,325412,INTAPP INC,INTA,541511
52918,56611,5.218332088550968,DIGITAL ALLY INC NEW,DGLY,334220,MODERNA INC,MRNA,325414
57365,58568,5.237917089352436,BEAUTY HEALTH CO,SKIN,339112,HCW BIOLOGICS INC,HCWB,325414
13585,58179,5.254027640048465,STRATTEC SECURITY CORP,STRT,336390,COMPASS INC,COMP,541511
45477,56718,5.271273835446827,CHINA AUTOMOTIVE SYSTEMS INC,CAAS,336390,PARSONS CORP,PSN,541512
57196,58586,5.308579416228081,AMERICAN OUTDOOR BRANDS INC,AOUT,332992,OUTBRAIN INC,OB,541511
56277,58448,5.315665074083248,ONE STOP SYSTEMS INC,OSS,334118,FEMASYS INC,FEMY,339113
55315,57317,5.34074060371225,SERES THERAPEUTICS INC,MCRB,325412,WHEELS UP EXPERIENCE INC,UP,523910
56004,58782,5.419646388078995,C O DIAGNOSTICS INC,CODX,325412,FLUENCE ENERGY INC,FLNC,335999
14889,53444,5.426184482118512,AWARE INC,AWRE,513210,XWELL INC,XWEL,812990
43508,45488,5.429805999792713,SAIA INC,SAIA,484121,STEREOTAXIS INC,STXS,334510
45879,58750,5.44509662789085,MONOLITHIC PWR SYS INC,MPWR,334413,TYRA BIOSCIENCES INC,TYRA,325412
57124,57157,5.452822748998704,PLBY GROUP INC,PLBY,523910,VICARIOUS SURGICAL INC,RBOT,541715
44990,54813,5.505196462784522,COHEN & CO INC NEW,COHN,523150,MAGNITE INC,MGNI,541810
37168,58576,5.519428650193387,LIVEPERSON INC,LPSN,541511,IMMUNEERING CORP,IMRX,325412
10127,42402,5.581912441921608,CLEARONE INC,CLRO,334210,ADVANCE AUTO PARTS INC,AAP,441330
11101,55569,5.592053455058359,ETERNA THERAPEUTICS INC,ERNA,541715,OUTLOOK THERAPEUTICS INC,OTLK,325414
54654,57431,5.603936899068405,IDEAL POWER INC,IPWR,335999,C4 THERAPEUTICS INC,CCCC,424210
56408,56536,5.6052339796232085,GREENPRO CAPITAL CORP,GRNQ,327991,ALLOGENE THERAPEUTICS INC,ALLO,541715
1409,55466,5.6177638509529935,U S GOLD CORP,USAU,334112,C P I CARD GROUP INC,PMTS,522299
54424,55593,5.647084222517262,BLUEBIRD BIO INC,BLUE,325414,SYROS PHARMACEUTICALS INC,SYRS,325412
6977,58510,5.699477786969498,AIR T INC,AIRT,492110,CORE & MAIN INC,CNM,423990
52898,58231,5.710547274858467,STRIDE INC,LRN,611110,VIMEO INC,VMEO,541511
